P1E	02.00	3	Date	Time	
P0D	02.00	3	8/13/2021	10:10:36 AM	
P09	02.00	3	8/13/2021	10:12:56 AM	
P06	02.00	3	8/13/2021	10:12:59 AM	
P08	02.00	3	8/13/2021	10:13:03 AM	
P0D	02.00	3	8/13/2021	10:13:06 AM	
P02	02.00	3	8/13/2021	10:13:09 AM	
P08	02.00	3	8/13/2021	10:13:12 AM	
P0C	02.00	3	8/13/2021	10:13:16 AM	
P03	02.00	3	8/13/2021	10:13:19 AM	
P0B	02.00	3	8/13/2021	10:13:22 AM	
P0C	02.00	3	8/13/2021	10:13:25 AM	
P00	02.00	3	8/13/2021	10:13:29 AM	
P0A	02.00	3	8/13/2021	10:13:32 AM	
P0D	02.00	3	8/13/2021	10:13:35 AM	
P00	02.00	3	8/13/2021	10:13:38 AM	
P0D	02.00	3	8/13/2021	10:13:42 AM	
P0A	02.00	3	8/13/2021	10:13:45 AM	
P07	02.00	3	8/13/2021	10:13:48 AM	
P0C	02.00	3	8/13/2021	10:13:52 AM	
P0B	02.00	3	8/13/2021	10:13:55 AM	
P06	02.00	3	8/13/2021	10:13:58 AM	
P0C	02.00	3	8/13/2021	10:16:13 AM	
P09	02.00	3	8/13/2021	10:16:16 AM	
P06	02.00	3	8/13/2021	10:16:19 AM	
P0F	02.00	3	8/13/2021	10:16:23 AM	
P0A	02.00	3	8/13/2021	10:16:26 AM	
P05	02.00	3	8/13/2021	10:16:29 AM	
P0F	02.00	3	8/13/2021	10:16:32 AM	
P0B	02.00	3	8/13/2021	10:16:36 AM	
P04	02.00	3	8/13/2021	10:16:39 AM	
P08	02.00	3	8/13/2021	10:16:42 AM	
P0F	02.00	3	8/13/2021	10:16:45 AM	
P03	02.00	3	8/13/2021	10:16:49 AM	
P09	02.00	3	8/13/2021	10:16:52 AM	
P0E	02.00	3	8/13/2021	10:16:55 AM	
P02	02.00	3	8/13/2021	10:16:59 AM	
P0D	02.00	3	8/13/2021	10:17:02 AM	
P0A	02.00	3	8/13/2021	10:17:05 AM	
P07	02.00	3	8/13/2021	10:17:08 AM	
P0C	02.00	3	8/13/2021	10:17:12 AM	
P0B	02.00	3	8/13/2021	10:17:15 AM	
P0A	02.00	3	8/13/2021	10:19:29 AM	
P00	02.00	3	8/13/2021	10:19:32 AM	
P04	02.00	3	8/13/2021	10:19:36 AM	
P0B	02.00	3	8/13/2021	10:19:39 AM	
P07	02.00	3	8/13/2021	10:19:42 AM	
P00	02.00	3	8/13/2021	10:19:45 AM	
P0C	02.00	3	8/13/2021	10:19:49 AM	
P06	02.00	3	8/13/2021	10:19:52 AM	
P01	02.00	3	8/13/2021	10:19:55 AM	
P0C	02.00	3	8/13/2021	10:19:58 AM	
P09	02.00	3	8/13/2021	10:20:02 AM	
P0E	02.00	3	8/13/2021	10:20:05 AM	
P03	02.00	3	8/13/2021	10:20:08 AM	
P0B	02.00	3	8/13/2021	10:20:11 AM	
P0F	02.00	3	8/13/2021	10:20:15 AM	
P02	02.00	3	8/13/2021	10:20:18 AM	
P08	02.00	3	8/13/2021	10:20:21 AM	
P0C	02.00	3	8/13/2021	10:20:25 AM	
P01	02.00	3	8/13/2021	10:20:28 AM	
P09	02.00	3	8/13/2021	10:20:31 AM	
P0B	02.00	3	8/13/2021	10:22:31 AM	
P0F	02.00	3	8/13/2021	10:22:35 AM	
P02	02.00	3	8/13/2021	10:22:38 AM	
P0C	02.00	3	8/13/2021	10:22:41 AM	
P08	02.00	3	8/13/2021	10:22:45 AM	
P05	02.00	3	8/13/2021	10:22:48 AM	
P0D	02.00	3	8/13/2021	10:22:51 AM	
P08	02.00	3	8/13/2021	10:22:54 AM	
P04	02.00	3	8/13/2021	10:22:58 AM	
P09	02.00	3	8/13/2021	10:23:01 AM	
P0C	02.00	3	8/13/2021	10:23:04 AM	
P0F	02.00	3	8/13/2021	10:23:07 AM	
P08	02.00	3	8/13/2021	10:23:11 AM	
P0D	02.00	3	8/13/2021	10:23:14 AM	
P0E	02.00	3	8/13/2021	10:23:17 AM	
P0A	02.00	3	8/13/2021	10:23:20 AM	
P0E	02.00	3	8/13/2021	10:23:24 AM	
P0D	02.00	3	8/13/2021	10:23:27 AM	
P0B	02.00	3	8/13/2021	10:23:30 AM	
P0F	02.00	3	8/13/2021	10:23:34 AM	
P0D	02.00	3	8/13/2021	10:25:12 AM	
P0A	02.00	3	8/13/2021	10:25:15 AM	
P06	02.00	3	8/13/2021	10:25:19 AM	
P0E	02.00	3	8/13/2021	10:25:22 AM	
P09	02.00	3	8/13/2021	10:25:25 AM	
P04	02.00	3	8/13/2021	10:25:28 AM	
P0F	02.00	3	8/13/2021	10:25:32 AM	
P08	02.00	3	8/13/2021	10:25:35 AM	
P05	02.00	3	8/13/2021	10:25:38 AM	
P08	02.00	3	8/13/2021	10:25:42 AM	
P0F	02.00	3	8/13/2021	10:25:45 AM	
P02	02.00	3	8/13/2021	10:25:48 AM	
P0A	02.00	3	8/13/2021	10:25:51 AM	
P0E	02.00	3	8/13/2021	10:25:55 AM	
P03	02.00	3	8/13/2021	10:25:58 AM	
P0C	02.00	3	8/13/2021	10:26:01 AM	
P09	02.00	3	8/13/2021	10:26:04 AM	
P05	02.00	3	8/13/2021	10:26:08 AM	
P0D	02.00	3	8/13/2021	10:26:11 AM	
P08	02.00	3	8/13/2021	10:26:14 AM	
P03	02.00	3	8/13/2021	10:28:00 AM	
P00	02.00	3	8/13/2021	10:28:03 AM	
P04	02.00	3	8/13/2021	10:28:07 AM	
P02	02.00	3	8/13/2021	10:28:10 AM	
P01	02.00	3	8/13/2021	10:28:13 AM	
P04	02.00	3	8/13/2021	10:28:16 AM	
P01	02.00	3	8/13/2021	10:28:20 AM	
P02	02.00	3	8/13/2021	10:28:23 AM	
P07	02.00	3	8/13/2021	10:28:26 AM	
P00	02.00	3	8/13/2021	10:28:30 AM	
P03	02.00	3	8/13/2021	10:28:33 AM	
P06	02.00	3	8/13/2021	10:28:36 AM	
P09	02.00	3	8/13/2021	10:28:39 AM	
P04	02.00	3	8/13/2021	10:28:43 AM	
P01	02.00	3	8/13/2021	10:28:46 AM	
P0E	02.00	3	8/13/2021	10:28:49 AM	
P04	02.00	3	8/13/2021	10:28:52 AM	
P00	02.00	3	8/13/2021	10:28:56 AM	
P0F	02.00	3	8/13/2021	10:28:59 AM	
P00	02.00	3	8/13/2021	10:29:02 AM	
P0F	02.00	3	8/13/2021	10:31:04 AM	
P03	02.00	3	8/13/2021	10:31:08 AM	
P0B	02.00	3	8/13/2021	10:31:11 AM	
P0F	02.00	3	8/13/2021	10:31:15 AM	
P02	02.00	3	8/13/2021	10:31:18 AM	
P08	02.00	3	8/13/2021	10:31:21 AM	
P0D	02.00	3	8/13/2021	10:31:24 AM	
P01	02.00	3	8/13/2021	10:31:28 AM	
P09	02.00	3	8/13/2021	10:31:31 AM	
P0C	02.00	3	8/13/2021	10:31:34 AM	
P0F	02.00	3	8/13/2021	10:31:37 AM	
P0E	02.00	3	8/13/2021	10:31:41 AM	
P0B	02.00	3	8/13/2021	10:31:44 AM	
P08	02.00	3	8/13/2021	10:31:47 AM	
P0E	02.00	3	8/13/2021	10:31:50 AM	
P0A	02.00	3	8/13/2021	10:31:54 AM	
P09	02.00	3	8/13/2021	10:31:57 AM	
P08	02.00	3	8/13/2021	10:32:00 AM	
P0C	02.00	3	8/13/2021	10:32:04 AM	
P0F	02.00	3	8/13/2021	10:32:07 AM	
P09	02.00	3	8/13/2021	10:34:07 AM	
P0F	02.00	3	8/13/2021	10:34:10 AM	
P0B	02.00	3	8/13/2021	10:34:14 AM	
P08	02.00	3	8/13/2021	10:34:17 AM	
P0C	02.00	3	8/13/2021	10:34:20 AM	
P08	02.00	3	8/13/2021	10:34:24 AM	
P0B	02.00	3	8/13/2021	10:34:27 AM	
P0D	02.00	3	8/13/2021	10:34:30 AM	
P0E	02.00	3	8/13/2021	10:34:33 AM	
P0A	02.00	3	8/13/2021	10:34:37 AM	
P0A	02.00	3	8/13/2021	10:34:40 AM	
P09	02.00	3	8/13/2021	10:34:43 AM	
P0C	02.00	3	8/13/2021	10:34:46 AM	
P0B	02.00	3	8/13/2021	10:34:50 AM	
P08	02.00	3	8/13/2021	10:34:53 AM	
P0D	02.00	3	8/13/2021	10:34:56 AM	
P02	02.00	3	8/13/2021	10:34:59 AM	
P0C	02.00	3	8/13/2021	10:35:03 AM	
P09	02.00	3	8/13/2021	10:35:06 AM	
P06	02.00	3	8/13/2021	10:35:09 AM	
P08	02.00	3	8/13/2021	10:37:14 AM	
P0B	02.00	3	8/13/2021	10:37:17 AM	
P0E	02.00	3	8/13/2021	10:37:21 AM	
P0B	02.00	3	8/13/2021	10:37:24 AM	
P08	02.00	3	8/13/2021	10:37:27 AM	
P0E	02.00	3	8/13/2021	10:37:30 AM	
P0A	02.00	3	8/13/2021	10:37:34 AM	
P09	02.00	3	8/13/2021	10:37:37 AM	
P09	02.00	3	8/13/2021	10:37:40 AM	
P0A	02.00	3	8/13/2021	10:37:43 AM	
P0E	02.00	3	8/13/2021	10:37:47 AM	
P08	02.00	3	8/13/2021	10:37:50 AM	
P0B	02.00	3	8/13/2021	10:37:53 AM	
P0F	02.00	3	8/13/2021	10:37:57 AM	
P02	02.00	3	8/13/2021	10:38:00 AM	
P01	02.00	3	8/13/2021	10:38:03 AM	
P04	02.00	3	8/13/2021	10:38:06 AM	
P03	02.00	3	8/13/2021	10:38:10 AM	
P00	02.00	3	8/13/2021	10:38:13 AM	
P05	02.00	3	8/13/2021	10:38:16 AM	
P01	02.00	3	8/13/2021	10:39:57 AM	
P0D	02.00	3	8/13/2021	10:40:00 AM	
P09	02.00	3	8/13/2021	10:40:04 AM	
P0A	02.00	3	8/13/2021	10:40:07 AM	
P0C	02.00	3	8/13/2021	10:40:10 AM	
P0F	02.00	3	8/13/2021	10:40:13 AM	
P0B	02.00	3	8/13/2021	10:40:17 AM	
P0F	02.00	3	8/13/2021	10:40:20 AM	
P0C	02.00	3	8/13/2021	10:40:23 AM	
P08	02.00	3	8/13/2021	10:40:27 AM	
P0E	02.00	3	8/13/2021	10:40:30 AM	
P0D	02.00	3	8/13/2021	10:40:33 AM	
P08	02.00	3	8/13/2021	10:40:36 AM	
P09	02.00	3	8/13/2021	10:40:40 AM	
P0A	02.00	3	8/13/2021	10:40:43 AM	
P0F	02.00	3	8/13/2021	10:40:46 AM	
P00	02.00	3	8/13/2021	10:40:49 AM	
P0B	02.00	3	8/13/2021	10:40:53 AM	
P0E	02.00	3	8/13/2021	10:40:56 AM	
P01	02.00	3	8/13/2021	10:40:59 AM	
P03	02.00	3	8/13/2021	10:42:59 AM	
P0C	02.00	3	8/13/2021	10:43:02 AM	
P08	02.00	3	8/13/2021	10:43:06 AM	
P07	02.00	3	8/13/2021	10:43:09 AM	
P0D	02.00	3	8/13/2021	10:43:12 AM	
P0A	02.00	3	8/13/2021	10:43:15 AM	
P06	02.00	3	8/13/2021	10:43:19 AM	
P0E	02.00	3	8/13/2021	10:43:22 AM	
P09	02.00	3	8/13/2021	10:43:25 AM	
P05	02.00	3	8/13/2021	10:43:29 AM	
P0F	02.00	3	8/13/2021	10:43:32 AM	
P08	02.00	3	8/13/2021	10:43:35 AM	
P05	02.00	3	8/13/2021	10:43:38 AM	
P08	02.00	3	8/13/2021	10:43:42 AM	
P0F	02.00	3	8/13/2021	10:43:45 AM	
P02	02.00	3	8/13/2021	10:43:48 AM	
P0A	02.00	3	8/13/2021	10:43:51 AM	
P0E	02.00	3	8/13/2021	10:43:55 AM	
P03	02.00	3	8/13/2021	10:43:58 AM	
P08	02.00	3	8/13/2021	10:44:01 AM	
P04	02.00	3	8/13/2021	10:45:59 AM	
P09	02.00	3	8/13/2021	10:46:02 AM	
P0D	02.00	3	8/13/2021	10:46:06 AM	
P02	02.00	3	8/13/2021	10:46:09 AM	
P08	02.00	3	8/13/2021	10:46:12 AM	
P0F	02.00	3	8/13/2021	10:46:15 AM	
P03	02.00	3	8/13/2021	10:46:19 AM	
P0B	02.00	3	8/13/2021	10:46:22 AM	
P0C	02.00	3	8/13/2021	10:46:25 AM	
P00	02.00	3	8/13/2021	10:46:29 AM	
P0A	02.00	3	8/13/2021	10:46:32 AM	
P0D	02.00	3	8/13/2021	10:46:35 AM	
P00	02.00	3	8/13/2021	10:46:38 AM	
P0D	02.00	3	8/13/2021	10:46:42 AM	
P0A	02.00	3	8/13/2021	10:46:45 AM	
P07	02.00	3	8/13/2021	10:46:48 AM	
P0F	02.00	3	8/13/2021	10:46:51 AM	
P0B	02.00	3	8/13/2021	10:46:55 AM	
P06	02.00	3	8/13/2021	10:46:58 AM	
P0B	02.00	3	8/13/2021	10:47:01 AM	
P01	02.00	3	8/13/2021	10:49:05 AM	
P0C	02.00	3	8/13/2021	10:49:08 AM	
P07	02.00	3	8/13/2021	10:49:12 AM	
P00	02.00	3	8/13/2021	10:49:15 AM	
P0D	02.00	3	8/13/2021	10:49:18 AM	
P07	02.00	3	8/13/2021	10:49:21 AM	
P03	02.00	3	8/13/2021	10:49:25 AM	
P0E	02.00	3	8/13/2021	10:49:28 AM	
P06	02.00	3	8/13/2021	10:49:31 AM	
P03	02.00	3	8/13/2021	10:49:34 AM	
P0F	02.00	3	8/13/2021	10:49:38 AM	
P01	02.00	3	8/13/2021	10:49:41 AM	
P04	02.00	3	8/13/2021	10:49:44 AM	
P08	02.00	3	8/13/2021	10:49:48 AM	
P00	02.00	3	8/13/2021	10:49:51 AM	
P05	02.00	3	8/13/2021	10:49:54 AM	
P06	02.00	3	8/13/2021	10:49:57 AM	
P0D	02.00	3	8/13/2021	10:50:01 AM	
P08	02.00	3	8/13/2021	10:50:04 AM	
P0B	02.00	3	8/13/2021	10:50:07 AM	
P0F	02.00	3	8/13/2021	10:52:01 AM	
P0A	02.00	3	8/13/2021	10:52:04 AM	
P09	02.00	3	8/13/2021	10:52:07 AM	
P0E	02.00	3	8/13/2021	10:52:11 AM	
P0B	02.00	3	8/13/2021	10:52:14 AM	
P08	02.00	3	8/13/2021	10:52:17 AM	
P0C	02.00	3	8/13/2021	10:52:20 AM	
P08	02.00	3	8/13/2021	10:52:24 AM	
P0B	02.00	3	8/13/2021	10:52:27 AM	
P0D	02.00	3	8/13/2021	10:52:30 AM	
P09	02.00	3	8/13/2021	10:52:34 AM	
P0A	02.00	3	8/13/2021	10:52:37 AM	
P0A	02.00	3	8/13/2021	10:52:40 AM	
P09	02.00	3	8/13/2021	10:52:43 AM	
P0D	02.00	3	8/13/2021	10:52:47 AM	
P0B	02.00	3	8/13/2021	10:52:50 AM	
P08	02.00	3	8/13/2021	10:52:53 AM	
P0D	02.00	3	8/13/2021	10:52:56 AM	
P0F	02.00	3	8/13/2021	10:53:00 AM	
P0C	02.00	3	8/13/2021	10:53:03 AM	
P05	02.00	3	8/13/2021	10:54:58 AM	
P08	02.00	3	8/13/2021	10:55:01 AM	
P0C	02.00	3	8/13/2021	10:55:05 AM	
P01	02.00	3	8/13/2021	10:55:08 AM	
P09	02.00	3	8/13/2021	10:55:11 AM	
P0C	02.00	3	8/13/2021	10:55:14 AM	
P00	02.00	3	8/13/2021	10:55:18 AM	
P0A	02.00	3	8/13/2021	10:55:21 AM	
P0F	02.00	3	8/13/2021	10:55:24 AM	
P03	02.00	3	8/13/2021	10:55:28 AM	
P0B	02.00	3	8/13/2021	10:55:31 AM	
P0E	02.00	3	8/13/2021	10:55:34 AM	
P0D	02.00	3	8/13/2021	10:55:37 AM	
P0C	02.00	3	8/13/2021	10:55:41 AM	
P09	02.00	3	8/13/2021	10:55:44 AM	
P0A	02.00	3	8/13/2021	10:55:47 AM	
P0C	02.00	3	8/13/2021	10:55:50 AM	
P08	02.00	3	8/13/2021	10:55:54 AM	
P0B	02.00	3	8/13/2021	10:55:57 AM	
P0A	02.00	3	8/13/2021	10:56:00 AM	
P06	02.00	3	8/13/2021	10:58:31 AM	
P03	02.00	3	8/13/2021	10:58:34 AM	
P0F	02.00	3	8/13/2021	10:58:38 AM	
P01	02.00	3	8/13/2021	10:58:41 AM	
P04	02.00	3	8/13/2021	10:58:44 AM	
P07	02.00	3	8/13/2021	10:58:47 AM	
P00	02.00	3	8/13/2021	10:58:51 AM	
P05	02.00	3	8/13/2021	10:58:54 AM	
P06	02.00	3	8/13/2021	10:58:57 AM	
P05	02.00	3	8/13/2021	10:59:00 AM	
P01	02.00	3	8/13/2021	10:59:04 AM	
P02	02.00	3	8/13/2021	10:59:07 AM	
P04	02.00	3	8/13/2021	10:59:10 AM	
P00	02.00	3	8/13/2021	10:59:14 AM	
P03	02.00	3	8/13/2021	10:59:17 AM	
P07	02.00	3	8/13/2021	10:59:20 AM	
P04	02.00	3	8/13/2021	10:59:23 AM	
P00	02.00	3	8/13/2021	10:59:27 AM	
P06	02.00	3	8/13/2021	10:59:30 AM	
P05	02.00	3	8/13/2021	10:59:33 AM	
P0E	02.00	3	8/13/2021	11:01:34 AM	
P0D	02.00	3	8/13/2021	11:01:37 AM	
P0C	02.00	3	8/13/2021	11:01:41 AM	
P09	02.00	3	8/13/2021	11:01:44 AM	
P0A	02.00	3	8/13/2021	11:01:47 AM	
P0D	02.00	3	8/13/2021	11:01:51 AM	
P08	02.00	3	8/13/2021	11:01:54 AM	
P0B	02.00	3	8/13/2021	11:01:57 AM	
P0A	02.00	3	8/13/2021	11:02:00 AM	
P0E	02.00	3	8/13/2021	11:02:04 AM	
P0D	02.00	3	8/13/2021	11:02:07 AM	
P0B	02.00	3	8/13/2021	11:02:10 AM	
P08	02.00	3	8/13/2021	11:02:13 AM	
P0C	02.00	3	8/13/2021	11:02:17 AM	
P08	02.00	3	8/13/2021	11:02:20 AM	
P0B	02.00	3	8/13/2021	11:02:23 AM	
P0E	02.00	3	8/13/2021	11:02:26 AM	
P09	02.00	3	8/13/2021	11:02:30 AM	
P0A	02.00	3	8/13/2021	11:02:33 AM	
P0F	02.00	3	8/13/2021	11:02:36 AM	
P0B	02.00	3	8/13/2021	11:05:06 AM	
P04	02.00	3	8/13/2021	11:05:09 AM	
P0F	02.00	3	8/13/2021	11:05:13 AM	
P0A	02.00	3	8/13/2021	11:05:16 AM	
P05	02.00	3	8/13/2021	11:05:19 AM	
P0D	02.00	3	8/13/2021	11:05:22 AM	
P09	02.00	3	8/13/2021	11:05:26 AM	
P06	02.00	3	8/13/2021	11:05:29 AM	
P0C	02.00	3	8/13/2021	11:05:32 AM	
P0B	02.00	3	8/13/2021	11:05:35 AM	
P07	02.00	3	8/13/2021	11:05:39 AM	
P0B	02.00	3	8/13/2021	11:05:42 AM	
P0C	02.00	3	8/13/2021	11:05:45 AM	
P00	02.00	3	8/13/2021	11:05:49 AM	
P0A	02.00	3	8/13/2021	11:05:52 AM	
P0D	02.00	3	8/13/2021	11:05:55 AM	
P00	02.00	3	8/13/2021	11:05:58 AM	
P0C	02.00	3	8/13/2021	11:06:02 AM	
P0B	02.00	3	8/13/2021	11:06:05 AM	
P06	02.00	3	8/13/2021	11:06:08 AM	
P02	02.00	3	8/13/2021	11:08:02 AM	
P05	02.00	3	8/13/2021	11:08:05 AM	
P09	02.00	3	8/13/2021	11:08:09 AM	
P03	02.00	3	8/13/2021	11:08:12 AM	
P04	02.00	3	8/13/2021	11:08:15 AM	
P09	02.00	3	8/13/2021	11:08:18 AM	
P00	02.00	3	8/13/2021	11:08:22 AM	
P07	02.00	3	8/13/2021	11:08:25 AM	
P0A	02.00	3	8/13/2021	11:08:28 AM	
P02	02.00	3	8/13/2021	11:08:31 AM	
P06	02.00	3	8/13/2021	11:08:35 AM	
P0B	02.00	3	8/13/2021	11:08:38 AM	
P05	02.00	3	8/13/2021	11:08:41 AM	
P01	02.00	3	8/13/2021	11:08:45 AM	
P0C	02.00	3	8/13/2021	11:08:48 AM	
P04	02.00	3	8/13/2021	11:08:51 AM	
P01	02.00	3	8/13/2021	11:08:54 AM	
P0D	02.00	3	8/13/2021	11:08:58 AM	
P00	02.00	3	8/13/2021	11:09:01 AM	
P05	02.00	3	8/13/2021	11:09:04 AM	
P0C	02.00	3	8/13/2021	11:11:15 AM	
P01	02.00	3	8/13/2021	11:11:18 AM	
P08	02.00	3	8/13/2021	11:11:22 AM	
P0F	02.00	3	8/13/2021	11:11:25 AM	
P02	02.00	3	8/13/2021	11:11:28 AM	
P0A	02.00	3	8/13/2021	11:11:31 AM	
P0E	02.00	3	8/13/2021	11:11:35 AM	
P03	02.00	3	8/13/2021	11:11:38 AM	
P0D	02.00	3	8/13/2021	11:11:41 AM	
P09	02.00	3	8/13/2021	11:11:45 AM	
P04	02.00	3	8/13/2021	11:11:48 AM	
P0C	02.00	3	8/13/2021	11:11:51 AM	
P09	02.00	3	8/13/2021	11:11:54 AM	
P05	02.00	3	8/13/2021	11:11:58 AM	
P0A	02.00	3	8/13/2021	11:12:01 AM	
P0F	02.00	3	8/13/2021	11:12:04 AM	
P0C	02.00	3	8/13/2021	11:12:07 AM	
P0B	02.00	3	8/13/2021	11:12:11 AM	
P0E	02.00	3	8/13/2021	11:12:14 AM	
P0D	02.00	3	8/13/2021	11:12:17 AM	
P0E	02.00	3	8/13/2021	11:14:12 AM	
P09	02.00	3	8/13/2021	11:14:15 AM	
P04	02.00	3	8/13/2021	11:14:18 AM	
P0D	02.00	3	8/13/2021	11:14:22 AM	
P0A	02.00	3	8/13/2021	11:14:25 AM	
P07	02.00	3	8/13/2021	11:14:28 AM	
P0F	02.00	3	8/13/2021	11:14:31 AM	
P0B	02.00	3	8/13/2021	11:14:35 AM	
P06	02.00	3	8/13/2021	11:14:38 AM	
P08	02.00	3	8/13/2021	11:14:41 AM	
P0D	02.00	3	8/13/2021	11:14:44 AM	
P01	02.00	3	8/13/2021	11:14:48 AM	
P09	02.00	3	8/13/2021	11:14:51 AM	
P0C	02.00	3	8/13/2021	11:14:54 AM	
P00	02.00	3	8/13/2021	11:14:58 AM	
P0D	02.00	3	8/13/2021	11:15:01 AM	
P08	02.00	3	8/13/2021	11:15:04 AM	
P0B	02.00	3	8/13/2021	11:15:07 AM	
P0C	02.00	3	8/13/2021	11:15:11 AM	
P09	02.00	3	8/13/2021	11:15:14 AM	
P06	02.00	3	8/13/2021	11:17:19 AM	
P0F	02.00	3	8/13/2021	11:17:23 AM	
P0A	02.00	3	8/13/2021	11:17:26 AM	
P05	02.00	3	8/13/2021	11:17:29 AM	
P0E	02.00	3	8/13/2021	11:17:33 AM	
P0B	02.00	3	8/13/2021	11:17:36 AM	
P04	02.00	3	8/13/2021	11:17:39 AM	
P08	02.00	3	8/13/2021	11:17:42 AM	
P0C	02.00	3	8/13/2021	11:17:46 AM	
P03	02.00	3	8/13/2021	11:17:49 AM	
P09	02.00	3	8/13/2021	11:17:52 AM	
P0E	02.00	3	8/13/2021	11:17:55 AM	
P02	02.00	3	8/13/2021	11:17:59 AM	
P03	02.00	3	8/13/2021	11:18:02 AM	
P04	02.00	3	8/13/2021	11:18:05 AM	
P09	02.00	3	8/13/2021	11:18:08 AM	
P02	02.00	3	8/13/2021	11:18:12 AM	
P05	02.00	3	8/13/2021	11:18:15 AM	
P08	02.00	3	8/13/2021	11:18:18 AM	
P01	02.00	3	8/13/2021	11:18:22 AM	
P05	02.00	3	8/13/2021	11:19:41 AM	
P00	02.00	3	8/13/2021	11:19:44 AM	
P0C	02.00	3	8/13/2021	11:19:48 AM	
P04	02.00	3	8/13/2021	11:19:51 AM	
P01	02.00	3	8/13/2021	11:19:54 AM	
P02	02.00	3	8/13/2021	11:19:57 AM	
P0B	02.00	3	8/13/2021	11:20:01 AM	
P0E	02.00	3	8/13/2021	11:20:04 AM	
P0D	02.00	3	8/13/2021	11:20:07 AM	
P0B	02.00	3	8/13/2021	11:20:10 AM	
P0F	02.00	3	8/13/2021	11:20:14 AM	
P0C	02.00	3	8/13/2021	11:20:17 AM	
P08	02.00	3	8/13/2021	11:20:20 AM	
P0C	02.00	3	8/13/2021	11:20:24 AM	
P0F	02.00	3	8/13/2021	11:20:27 AM	
P09	02.00	3	8/13/2021	11:20:30 AM	
P0A	02.00	3	8/13/2021	11:20:33 AM	
P0E	02.00	3	8/13/2021	11:20:37 AM	
P0E	02.00	3	8/13/2021	11:20:40 AM	
P0D	02.00	3	8/13/2021	11:20:43 AM	
P09	02.00	3	8/13/2021	11:23:00 AM	
P0A	02.00	3	8/13/2021	11:23:03 AM	
P0F	02.00	3	8/13/2021	11:23:06 AM	
P08	02.00	3	8/13/2021	11:23:10 AM	
P0B	02.00	3	8/13/2021	11:23:13 AM	
P0E	02.00	3	8/13/2021	11:23:16 AM	
P01	02.00	3	8/13/2021	11:23:19 AM	
P08	02.00	3	8/13/2021	11:23:23 AM	
P0D	02.00	3	8/13/2021	11:23:26 AM	
P02	02.00	3	8/13/2021	11:23:29 AM	
P08	02.00	3	8/13/2021	11:23:32 AM	
P0C	02.00	3	8/13/2021	11:23:36 AM	
P03	02.00	3	8/13/2021	11:23:39 AM	
P0F	02.00	3	8/13/2021	11:23:42 AM	
P08	02.00	3	8/13/2021	11:23:45 AM	
P04	02.00	3	8/13/2021	11:23:49 AM	
P0E	02.00	3	8/13/2021	11:23:52 AM	
P09	02.00	3	8/13/2021	11:23:55 AM	
P05	02.00	3	8/13/2021	11:23:59 AM	
P0C	02.00	3	8/13/2021	11:24:02 AM	
P0E	02.00	3	8/13/2021	11:25:54 AM	
P0D	02.00	3	8/13/2021	11:25:57 AM	
P0D	02.00	3	8/13/2021	11:26:01 AM	
P08	02.00	3	8/13/2021	11:26:04 AM	
P0B	02.00	3	8/13/2021	11:26:07 AM	
P0D	02.00	3	8/13/2021	11:26:10 AM	
P09	02.00	3	8/13/2021	11:26:14 AM	
